CAN Message; 0x62:00298fb27e7d1286
1739209677.9133358;-38.13080360867914
1739209677.9133406;-38.13080360867914
1739209677.9133453;-38.13080360867914
1739209677.9133499;-31.141103565318915
1739209677.9133546;-38.13080360867914
1739209677.9133594;-38.13080360867914
1739209677.9133642;-45.120503652039325
1739209677.9133687;-38.13080360867914
1739209677.9133735;-33.981070128970906
1739209677.9133782;-38.13080360867914
1739209677.913383;-38.13080360867914
1739209677.9133875;-31.14110356531892
1739209677.9133923;-38.13080360867914
1739209677.913397;-38.13080360867914
1739209677.9134018;-45.120503652039325
1739209677.9134066;-38.13080360867914
1739209677.9134111;-38.13080360867914
1739209677.913416;-45.120503652039325
1739209677.9134207;-45.120503652039325
1739209677.9134254;-28.992665084841942
1739209677.91343;-45.120503652039325
1739209677.9134347;-33.981070128970906
1739209677.9134395;-38.13080360867914
1739209677.9134443;-33.981070128970906
1739209677.913449;-45.120503652039325
1739209677.9134536;-45.120503652039325
1739209677.9134583;-35.57807855764607
1739209677.913463;-28.58837851428586
1739209677.913468;-45.120503652039325
1739209677.9134724;-45.120503652039325
1739209677.9134772;-35.57807855764607
1739209677.913482;-35.57807855764607
1739209677.9134867;-38.13080360867914
1739209677.9134915;-45.120503652039325
1739209677.913496;-45.120503652039325
1739209677.9135008;-28.992665084841942
1739209677.9135056;-38.13080360867914
1739209677.9135103;-38.13080360867914
1739209677.9135149;-45.120503652039325
1739209677.9135196;-38.13080360867914
1739209677.9135244;-45.120503652039325
1739209677.9135292;-45.120503652039325
1739209677.9135337;-45.120503652039325
1739209677.9135385;-45.120503652039325
1739209677.9135432;-38.13080360867914
1739209677.913548;-38.13080360867914
1739209677.9135528;-38.13080360867914
1739209677.9135573;-45.120503652039325
1739209677.913562;-38.13080360867914
1739209677.9135668;-45.120503652039325
1739209677.9135716;-45.120503652039325
1739209677.9135761;-31.141103565318915
1739209677.913581;-33.981070128970906
1739209677.9135857;-38.13080360867914
1739209677.9135904;-45.120503652039325
1739209677.9135952;-33.981070128970906
1739209677.9135997;-35.57807855764607
1739209677.9136045;-38.13080360867914
1739209677.9136093;-33.981070128970906
1739209677.913614;-30.49652367304973
1739209677.9136186;-33.981070128970906
1739209677.9136233;-45.120503652039325
1739209677.913628;-38.13080360867914
1739209677.9136329;-33.981070128970906
1739209677.9136376;-38.13080360867914
1739209677.9136422;-38.13080360867914
1739209677.913647;-45.120503652039325
1739209677.9136517;-31.141103565318915
1739209677.9136565;-31.141103565318915
1739209677.913661;-45.120503652039325
1739209677.9136658;-45.120503652039325
1739209677.9136705;-38.13080360867914
1739209677.9136753;-45.120503652039325
1739209677.9136798;-45.120503652039325
1739209677.9136846;-38.13080360867914
1739209677.9136894;-45.120503652039325
1739209677.9136941;-38.13080360867914
1739209677.913699;-33.981070128970906
1739209677.9137034;-38.13080360867914
1739209677.9137082;-38.13080360867914
1739209677.913713;-35.57807855764607
1739209677.9137177;-38.13080360867914
1739209677.9137223;-45.120503652039325
1739209677.913727;-38.13080360867914
1739209677.9137318;-35.57807855764607
1739209677.9137366;-38.13080360867914
1739209677.9137414;-35.57807855764607
1739209677.9137459;-38.13080360867914
1739209677.9137506;-45.120503652039325
1739209677.9137554;-38.13080360867914
1739209677.9137602;-38.13080360867914
1739209677.9137647;-38.13080360867914
1739209677.9137695;-45.120503652039325
1739209677.9137743;-45.120503652039325
1739209677.913779;-35.57807855764607
1739209677.9137838;-35.57807855764607
1739209677.9137883;-38.13080360867914
1739209677.913793;-38.13080360867914
1739209677.9137979;-38.13080360867914
1739209677.9138026;-38.13080360867914
1739209677.9138072;-38.13080360867914
1739209677.913812;-38.13080360867914
1739209677.9138167;-35.57807855764607
1739209677.9138215;-38.13080360867914
1739209677.9138262;-45.120503652039325
1739209677.9138308;-38.13080360867914
1739209677.9138355;-45.120503652039325
1739209677.9138403;-38.13080360867914
1739209677.913845;-38.13080360867914
1739209677.9138496;-45.120503652039325
1739209677.9138544;-35.57807855764607
1739209677.9138591;-32.816014438256545
1739209677.913864;-45.120503652039325
1739209677.9138684;-45.120503652039325
1739209677.9138732;-32.816014438256545
1739209677.913878;-33.981070128970906
1739209677.9138827;-45.120503652039325
1739209677.9138875;-38.13080360867914
1739209677.913892;-35.57807855764607
1739209677.9138968;-38.13080360867914
1739209677.9139016;-38.13080360867914
1739209677.9139063;-38.13080360867914
1739209677.9139109;-38.13080360867914
1739209677.9139156;-38.13080360867914
1739209677.9139204;-45.120503652039325
1739209677.9139252;-45.120503652039325
1739209677.91393;-45.120503652039325
1739209677.9139345;-45.120503652039325
1739209677.9139392;-45.120503652039325
1739209677.913944;-45.120503652039325
1739209677.9139488;-38.13080360867914
1739209677.9139533;-33.981070128970906
1739209677.913958;-45.120503652039325
1739209677.9139628;-38.13080360867914
1739209677.9139676;-35.57807855764607
1739209677.9139724;-45.120503652039325
1739209677.913977;-45.120503652039325
1739209677.9139817;-38.13080360867914
1739209677.9139864;-38.13080360867914
1739209677.9139912;-38.13080360867914
1739209677.9139957;-38.13080360867914
1739209677.9140005;-35.57807855764607
1739209677.9140053;-38.13080360867914
1739209677.91401;-45.120503652039325
1739209677.9140146;-45.120503652039325
1739209677.9140193;-45.120503652039325
1739209677.914024;-38.13080360867914
1739209677.914029;-45.120503652039325
1739209677.9140337;-45.120503652039325
1739209677.9140382;-45.120503652039325
1739209677.914043;-45.120503652039325
1739209677.9140477;-38.13080360867914
1739209677.9140525;-45.120503652039325
1739209677.914057;-45.120503652039325
1739209677.9140618;-35.57807855764607
1739209677.9140666;-45.120503652039325
1739209677.9140713;-45.120503652039325
1739209677.914076;-38.13080360867914
1739209677.9140806;-45.120503652039325
1739209677.9140854;-38.13080360867914
1739209677.9140902;-45.120503652039325
1739209677.914095;-33.981070128970906
1739209677.9140995;-45.120503652039325
1739209677.9141042;-38.13080360867914
1739209677.914109;-45.120503652039325
1739209677.9141138;-38.13080360867914
1739209677.9141185;-38.13080360867914
1739209677.914123;-38.13080360867914
1739209677.9141278;-38.13080360867914
1739209677.9141326;-45.120503652039325
1739209677.9141374;-45.120503652039325
1739209677.914142;-45.120503652039325
1739209677.9141467;-38.13080360867914
1739209677.9141514;-33.981070128970906
1739209677.9141562;-45.120503652039325
1739209677.9141607;-38.13080360867914
1739209677.9141655;-38.13080360867914
1739209677.9141703;-35.57807855764607
1739209677.914175;-38.13080360867914
1739209677.9141798;-45.120503652039325
1739209677.9141843;-45.120503652039325
1739209677.914189;-38.13080360867914
1739209677.9141939;-38.13080360867914
1739209677.9141986;-38.13080360867914
1739209677.9142032;-38.13080360867914
1739209677.914208;-38.13080360867914
1739209677.9142127;-38.13080360867914
1739209677.9142175;-38.13080360867914
1739209677.9142222;-38.13080360867914
1739209677.9142268;-38.13080360867914
1739209677.9142315;-38.13080360867914
1739209677.9142363;-38.13080360867914
1739209677.914241;-38.13080360867914
1739209677.9142456;-35.57807855764607
1739209677.9142504;-38.13080360867914
1739209677.9142551;-45.120503652039325
1739209677.91426;-38.13080360867914
1739209677.9142647;-28.992665084841942
1739209677.9142692;-45.120503652039325
1739209677.914274;-38.13080360867914
1739209677.9142787;-38.13080360867914
1739209677.9142835;-45.120503652039325
1739209677.914288;-45.120503652039325
1739209677.9142928;-45.120503652039325
1739209677.9142976;-35.57807855764607
1739209677.9143023;-33.981070128970906
1739209677.9143069;-45.120503652039325
1739209677.9143116;-38.13080360867914
1739209677.9143164;-38.13080360867914
1739209677.9143212;-38.13080360867914
1739209677.914326;-45.120503652039325
1739209677.9143305;-38.13080360867914
1739209677.9143353;-38.13080360867914
1739209677.91434;-28.58837851428586
1739209677.9143448;-38.13080360867914
1739209677.9143493;-45.120503652039325
1739209677.914354;-38.13080360867914
1739209677.9143589;-38.13080360867914
1739209677.9143636;-45.120503652039325
1739209677.9143684;-45.120503652039325
1739209677.914373;-35.57807855764607
1739209677.9143777;-31.141103565318915
1739209677.9143825;-45.120503652039325
1739209677.9143872;-45.120503652039325
1739209677.9143918;-35.57807855764607
1739209677.9143965;-35.57807855764607
1739209677.9144013;-45.120503652039325
1739209677.914406;-45.120503652039325
1739209677.9144108;-35.57807855764607
1739209677.9144154;-33.981070128970906
1739209677.9144201;-38.13080360867914
1739209677.914425;-38.13080360867914
1739209677.9144297;-45.120503652039325
1739209677.9144342;-33.981070128970906
1739209677.914439;-45.120503652039325
1739209677.9144437;-45.120503652039325
1739209677.9144485;-38.13080360867914
1739209677.9144533;-38.13080360867914
1739209677.9144578;-38.13080360867914
1739209677.9144626;-45.120503652039325
1739209677.9144673;-45.120503652039325
1739209677.914472;-38.13080360867914
1739209677.9144766;-38.13080360867914
1739209677.9144814;-45.120503652039325
1739209677.9144862;-38.13080360867914
1739209677.914491;-38.13080360867914
1739209677.9144955;-45.120503652039325
1739209677.9145002;-45.120503652039325
1739209677.914505;-38.13080360867914
1739209677.9145098;-45.120503652039325
1739209677.9145145;-38.13080360867914
1739209677.914519;-33.981070128970906
1739209677.9145238;-45.120503652039325
1739209677.9145286;-45.120503652039325
1739209677.9145334;-38.13080360867914
1739209677.914538;-38.13080360867914
1739209677.9145427;-45.120503652039325
1739209677.9145474;-45.120503652039325
1739209677.9145522;-35.57807855764607
1739209677.914557;-35.57807855764607
1739209677.9145615;-45.120503652039325
1739209677.9145663;-31.141103565318915
1739209677.914571;-27.267205301931607
1739209677.9145758;-38.13080360867914
1739209677.9145803;-45.120503652039325
1739209677.914585;-35.57807855764607
1739209677.91459;-38.13080360867914
1739209677.9145947;-38.13080360867914
1739209677.9145994;-45.120503652039325
1739209677.914604;-45.120503652039325
1739209677.9146087;-38.13080360867914
1739209677.9146135;-45.120503652039325
1739209677.9146183;-45.120503652039325
1739209677.9146228;-45.120503652039325
1739209677.9146276;-35.57807855764607
1739209677.9146323;-38.13080360867914
1739209677.914637;-35.57807855764607
1739209677.9146416;-35.57807855764607
1739209677.9146464;-30.49652367304973
1739209677.9146512;-38.13080360867914
1739209677.914656;-45.120503652039325
1739209677.9146607;-38.13080360867914
1739209677.9146652;-38.13080360867914
1739209677.91467;-45.120503652039325
1739209677.9146748;-33.981070128970906
1739209677.9146795;-45.120503652039325
1739209677.914684;-45.120503652039325
1739209677.9146888;-45.120503652039325
1739209677.9146936;-45.120503652039325
1739209677.9146984;-38.13080360867914
1739209677.9147031;-35.57807855764607
1739209677.9147077;-38.13080360867914
1739209677.9147124;-45.120503652039325
1739209677.9147172;-45.120503652039325
1739209677.914722;-45.120503652039325
1739209677.9147265;-45.120503652039325
1739209677.9147313;-38.13080360867914
1739209677.914736;-45.120503652039325
1739209677.9147408;-45.120503652039325
1739209677.9147456;-33.981070128970906
1739209677.91475;-45.120503652039325
1739209677.9147549;-45.120503652039325
1739209677.9147596;-35.57807855764607
1739209677.9147644;-35.57807855764607
1739209677.914769;-45.120503652039325
1739209677.9147737;-45.120503652039325
1739209677.9147785;-32.816014438256545
1739209677.9147832;-33.981070128970906
1739209677.9147878;-45.120503652039325
1739209677.9147925;-38.13080360867914
1739209677.9147973;-45.120503652039325
1739209677.914802;-33.981070128970906
1739209677.9148068;-45.120503652039325
1739209677.9148114;-38.13080360867914
1739209677.9148161;-38.13080360867914
1739209677.914821;-33.981070128970906
1739209677.9148257;-45.120503652039325
1739209677.9148302;-45.120503652039325
1739209677.914835;-32.816014438256545
1739209677.9148397;-45.120503652039325
1739209677.9148445;-45.120503652039325
1739209677.9148493;-38.13080360867914
1739209677.9148538;-33.981070128970906
1739209677.9148586;-45.120503652039325
1739209677.9148633;-38.13080360867914
1739209677.914868;-45.120503652039325
1739209677.9148726;-45.120503652039325
1739209677.9148774;-45.120503652039325
1739209677.9148822;-45.120503652039325
1739209677.914887;-38.13080360867914
1739209677.9148917;-38.13080360867914
1739209677.9148962;-38.13080360867914
1739209677.914901;-45.120503652039325
1739209677.9149058;-38.13080360867914
1739209677.9149106;-38.13080360867914
1739209677.914915;-45.120503652039325
1739209677.9149199;-38.13080360867914
1739209677.9149246;-45.120503652039325
1739209677.9149294;-45.120503652039325
1739209677.914934;-38.13080360867914
1739209677.9149387;-38.13080360867914
1739209677.9149435;-38.13080360867914
1739209677.9149482;-38.13080360867914
1739209677.914953;-38.13080360867914
1739209677.9149575;-45.120503652039325
1739209677.9149623;-38.13080360867914
1739209677.914967;-31.141103565318893
1739209677.9149718;-38.13080360867914
1739209677.9149764;-45.120503652039325
1739209677.9149811;-45.120503652039325
1739209677.914986;-38.13080360867914
1739209677.9149907;-31.141103565318915
1739209677.9149954;-38.13080360867914
1739209677.915;-38.13080360867914
1739209677.9150047;-45.120503652039325
1739209677.9150095;-35.57807855764607
1739209677.9150143;-35.57807855764607
1739209677.9150188;-35.57807855764607
1739209677.9150236;-38.13080360867914
1739209677.9150283;-45.120503652039325
1739209677.915033;-45.120503652039325
1739209677.9150379;-38.13080360867914
1739209677.9150424;-38.13080360867914
1739209677.9150472;-45.120503652039325
1739209677.915052;-45.120503652039325
1739209677.9150567;-45.120503652039325
1739209677.9150612;-38.13080360867914
1739209677.915066;-38.13080360867914
1739209677.9150708;-45.120503652039325
1739209677.9150755;-45.120503652039325
1739209677.91508;-33.981070128970906
1739209677.9150848;-31.141103565318915
1739209677.9150896;-45.120503652039325
1739209677.9150944;-45.120503652039325
1739209677.9150991;-38.13080360867914
1739209677.9151037;-28.992665084841942
1739209677.9151084;-45.120503652039325
1739209677.9151132;-45.120503652039325
1739209677.915118;-45.120503652039325
1739209677.9151225;-45.120503652039325
1739209677.9151273;-45.120503652039325
1739209677.915132;-45.120503652039325
1739209677.9151368;-38.13080360867914
1739209677.9151416;-33.981070128970906
1739209677.915146;-45.120503652039325
1739209677.915151;-45.120503652039325
1739209677.9151556;-35.57807855764607
1739209677.9151604;-33.981070128970906
1739209677.915165;-45.120503652039325
1739209677.9151697;-38.13080360867914
